BRANCH_ID|CUSTOMER_ID|PANEL_ID|INV_DATE|PRODUCT_ID|SELL_PRICE|QTY_SOLD|QTY_BONUS|INV_NO|SECTOR_ID|QTY_BNS_SDM|QTY_BNS_CONV|TOT_QTY_BNS|NETT_QTY_SOLD|SO_SAPORA_NO|CUST_SHIP_ID_ORACLE|
22|||03-Dec-2020|0070045|13,350.00|2|0|400107200026891|A1|0|0|0|2||352260|
22|||03-Dec-2020|0070071|40,300.00|1|0|400107200026891|A1|0|0|0|1||352260|
22|||03-Dec-2020|0070073|34,900.00|3|0|400107200026965|A1|0|0|0|3||331770|
22|||03-Dec-2020|0070086|62,600.00|50|0|400107200026878|D1|0|0|0|50||293011|
22|||03-Dec-2020|0070086|62,600.00|3|0|400107200026938|A1|0|0|0|3||304188|
22|||03-Dec-2020|0070093|59,600.00|6|0|400107200026889|R3|0|0|0|6||251360|
22|||03-Dec-2020|0070158|69,500.00|3|0|400107200026939|A1|0|0|0|3||372757|
22|||04-Dec-2020|0070099|22,000.00|2|0|400107200027020|R3|0|0|0|2||374442|
22|||04-Dec-2020|0070141|112,500.00|24|0|400107200027020|R3|0|0|0|24||374442|
22|||05-Dec-2020|0070020|31,625.00|20|0|400107200027113|A1|0|0|0|20||240902|
22|||05-Dec-2020|0070044|61,600.00|2|0|400107200027116|A1|0|0|0|2||266522|
22|||05-Dec-2020|0070046|28,700.00|3|0|400107200027112|A1|0|0|0|3||240902|
22|||05-Dec-2020|0070059|22,900.00|2|0|400107200027116|A1|0|0|0|2||266522|
22|||05-Dec-2020|0070071|40,300.00|2|0|400107200027116|A1|0|0|0|2||266522|
22|||05-Dec-2020|0070085|30,000.00|2|0|400107200027116|A1|0|0|0|2||266522|
22|||05-Dec-2020|0070154|72,500.00|6|0|400107200027112|A1|0|0|0|6||240902|
22|||05-Dec-2020|0070155|65,450.00|2|0|400107200027112|A1|0|0|0|2||240902|
22|||05-Dec-2020|0070167|42,500.00|1|0|400107200027116|A1|0|0|0|1||266522|
23|2300105||05-Dec-2020|0070061|25,700.00|4|0|400108200027479|A1|0|0|0|4||237619|
23|2300150||03-Dec-2020|0070018|40,100.00|2|0|400108200027278|A1|0|0|0|2||237626|
23|2300150||03-Dec-2020|0070046|28,700.00|3|0|400108200027278|A1|0|0|0|3||237626|
23|2300150||04-Dec-2020|0070062|50,600.00|2|0|400108200027407|A1|0|0|0|2||237626|
23|2300150||04-Dec-2020|0070142|137,500.00|1|0|400108200027407|A1|0|0|0|1||237626|
23|2300153||04-Dec-2020|0070131|51,300.00|6|0|400108200027369|A1|0|0|0|6||237630|
23|2300775||04-Dec-2020|0070016|26,200.00|20|0|400108200027368|A1|0|0|0|20||237609|
23|2300775||04-Dec-2020|0070086|62,600.00|20|0|400108200027368|A1|0|0|0|20||237609|
23|2300829||04-Dec-2020|0070071|40,300.00|1|0|400108200027371|A1|0|0|0|1||238584|
23|2300918||04-Dec-2020|0070071|40,300.00|2|0|400108200027372|A1|0|0|0|2||238599|
